0,1,2,3,4,5,6,7,8,9,10,11
5.0,20.0,40.0,42.0,36.0,27.0,18.0,12.0,9.0,7.0,21.0,25.0
10.0,46.0,63.0,70.0,40.0,28.0,20.0,14.0,13.0,12.0,5.0,12.0
9.0,56.0,48.0,46.0,45.0,25.0,41.0,34.0,61.0,63.0,73.0,140.0
5.0,50.0,50.0,57.0,38.0,41.0,47.0,42.0,39.0,21.0,39.0,57.0
14.0,120.0,123.0,160.0,210.0,298.0,315.0,288.0,306.0,276.0,349.0,513.0
21.0,183.0,228.0,304.0,264.0,258.0,255.0,231.0,209.0,178.0,239.0,302.0
1.0,39.0,21.0,27.0,19.0,16.0,29.0,22.0,15.0,30.0,34.0,51.0
28.0,183.0,203.0,199.0,268.0,371.0,407.0,415.0,344.0,363.0,436.0,721.0
3.0,74.0,99.0,147.0,101.0,119.0,164.0,169.0,146.0,78.0,69.0,114.0
11.0,138.0,199.0,221.0,205.0,217.0,263.0,283.0,321.0,365.0,391.0,574.0
3.0,55.0,97.0,100.0,63.0,48.0,42.0,25.0,30.0,19.0,41.0,70.0
5.0,82.0,69.0,82.0,49.0,76.0,92.0,82.0,60.0,43.0,43.0,54.0
3.0,61.0,97.0,85.0,46.0,46.0,63.0,55.0,54.0,47.0,48.0,59.0
11.0,65.0,65.0,73.0,63.0,49.0,67.0,49.0,49.0,37.0,49.0,42.0
2.0,64.0,69.0,72.0,51.0,47.0,22.0,11.0,11.0,9.0,13.0,22.0
9.0,103.0,106.0,104.0,86.0,104.0,106.0,86.0,77.0,54.0,59.0,57.0
5.0,57.0,65.0,58.0,32.0,22.0,33.0,30.0,23.0,16.0,22.0,31.0
3.0,37.0,69.0,63.0,55.0,36.0,18.0,14.0,7.0,6.0,14.0,30.0
4.0,50.0,48.0,61.0,36.0,29.0,31.0,24.0,11.0,21.0,27.0,31.0
1.0,40.0,61.0,66.0,60.0,45.0,29.0,21.0,22.0,13.0,23.0,23.0
1.0,15.0,12.0,13.0,10.0,12.0,19.0,10.0,15.0,14.0,18.0,21.0
1.0,50.0,64.0,99.0,87.0,96.0,120.0,101.0,77.0,49.0,43.0,60.0
5.0,61.0,63.0,85.0,66.0,54.0,47.0,37.0,27.0,15.0,23.0,18.0
2.0,46.0,66.0,67.0,36.0,19.0,18.0,24.0,12.0,3.0,14.0,14.0
2.0,49.0,68.0,96.0,72.0,93.0,109.0,87.0,73.0,54.0,47.0,41.0
2.0,14.0,34.0,40.0,15.0,12.0,6.0,10.0,11.0,9.0,2.0,6.0
1.0,6.0,23.0,19.0,6.0,9.0,12.0,7.0,12.0,10.0,14.0,11.0
5.0,160.0,120.0,261.0,308.0,241.0,274.0,293.0,237.0,276.0,321.0,414.0
1.0,21.0,25.0,27.0,31.0,46.0,27.0,25.0,38.0,21.0,41.0,33.0
1.0,41.0,60.0,74.0,42.0,46.0,38.0,42.0,36.0,15.0,18.0,24.0
2.0,33.0,65.0,96.0,86.0,104.0,149.0,115.0,121.0,94.0,94.0,86.0
3.0,43.0,42.0,45.0,27.0,38.0,47.0,38.0,55.0,52.0,69.0,118.0
41.0,40.0,75.0,38.0,54.0,51.0,51.0,56.0,46.0,45.0,32.0,43.0
65.0,65.0,84.0,68.0,50.0,42.0,23.0,19.0,12.0,11.0,20.0,22.0
30.0,51.0,63.0,23.0,40.0,51.0,56.0,40.0,36.0,48.0,59.0,83.0
50.0,54.0,56.0,45.0,45.0,52.0,79.0,43.0,47.0,56.0,74.0,76.0
61.0,99.0,95.0,49.0,52.0,72.0,85.0,70.0,84.0,86.0,97.0,87.0
34.0,28.0,30.0,16.0,20.0,28.0,38.0,38.0,40.0,57.0,75.0,57.0
83.0,100.0,117.0,78.0,72.0,100.0,79.0,66.0,56.0,99.0,93.0,91.0
46.0,58.0,58.0,34.0,25.0,24.0,25.0,16.0,10.0,13.0,28.0,40.0
40.0,169.0,84.0,56.0,36.0,39.0,50.0,38.0,40.0,33.0,67.0,64.0
34.0,51.0,37.0,23.0,23.0,16.0,13.0,9.0,3.0,19.0,32.0,34.0
33.0,49.0,87.0,55.0,74.0,83.0,68.0,51.0,42.0,59.0,65.0,58.0
168.0,212.0,196.0,222.0,284.0,281.0,211.0,231.0,142.0,160.0,168.0,140.0
61.0,81.0,128.0,96.0,97.0,126.0,113.0,111.0,103.0,144.0,180.0,139.0
20.0,13.0,32.0,14.0,14.0,13.0,7.0,11.0,7.0,3.0,10.0,16.0
67.0,66.0,51.0,51.0,52.0,72.0,92.0,68.0,86.0,84.0,82.0,67.0
69.0,86.0,118.0,77.0,94.0,106.0,83.0,69.0,54.0,81.0,78.0,56.0
68.0,54.0,57.0,40.0,25.0,20.0,20.0,12.0,5.0,12.0,27.0,32.0
81.0,121.0,158.0,76.0,76.0,122.0,144.0,123.0,113.0,154.0,168.0,133.0
68.0,77.0,91.0,56.0,70.0,92.0,91.0,87.0,47.0,69.0,105.0,79.0
40.0,52.0,51.0,45.0,37.0,67.0,47.0,49.0,39.0,40.0,50.0,45.0
7.0,7.0,10.0,6.0,5.0,7.0,12.0,12.0,14.0,15.0,52.0,50.0
14.0,20.0,27.0,20.0,6.0,11.0,3.0,5.0,5.0,4.0,5.0,10.0
7.0,10.0,7.0,5.0,5.0,7.0,9.0,10.0,3.0,5.0,12.0,15.0
21.0,29.0,20.0,25.0,34.0,28.0,20.0,23.0,11.0,22.0,38.0,47.0
49.0,97.0,141.0,95.0,67.0,78.0,79.0,76.0,86.0,128.0,235.0,168.0
5.0,16.0,18.0,7.0,14.0,9.0,9.0,14.0,12.0,24.0,22.0,20.0
21.0,15.0,16.0,23.0,12.0,7.0,9.0,3.0,7.0,5.0,13.0,12.0
52.0,96.0,118.0,82.0,97.0,81.0,64.0,115.0,114.0,155.0,167.0,145.0
29.0,50.0,60.0,49.0,52.0,57.0,31.0,25.0,32.0,29.0,52.0,43.0
79.0,175.0,139.0,153.0,73.0,66.0,131.0,136.0,127.0,146.0,166.0,119.0
21.0,69.0,74.0,45.0,36.0,51.0,36.0,41.0,33.0,45.0,67.0,91.0
22.0,63.0,51.0,31.0,28.0,20.0,21.0,2.0,11.0,19.0,30.0,24.0
49.0,86.0,99.0,56.0,51.0,85.0,52.0,41.0,47.0,51.0,73.0,59.0
12.0,20.0,32.0,20.0,15.0,38.0,16.0,16.0,14.0,28.0,31.0,20.0
30.0,59.0,70.0,41.0,69.0,94.0,72.0,75.0,78.0,77.0,75.0,55.0
10.0,27.0,19.0,20.0,16.0,16.0,15.0,7.0,6.0,9.0,18.0,12.0
67.0,141.0,250.0,160.0,131.0,120.0,109.0,122.0,94.0,136.0,254.0,329.0
6.0,14.0,16.0,6.0,7.0,13.0,11.0,28.0,24.0,28.0,56.0,30.0
18.0,59.0,78.0,55.0,52.0,93.0,74.0,72.0,51.0,45.0,76.0,42.0
4.0,21.0,22.0,10.0,15.0,21.0,13.0,15.0,14.0,20.0,21.0,16.0
18.0,31.0,27.0,27.0,10.0,21.0,13.0,11.0,12.0,5.0,28.0,27.0
52.0,172.0,133.0,77.0,121.0,144.0,153.0,127.0,138.0,135.0,132.0,120.0
4.0,22.0,83.0,112.0,104.0,113.0,105.0,97.0,96.0,95.0,182.0,199.0
24.0,25.0,49.0,39.0,34.0,36.0,18.0,30.0,39.0,41.0,34.0,42.0
58.0,149.0,173.0,72.0,31.0,42.0,25.0,20.0,14.0,20.0,33.0,25.0
28.0,61.0,83.0,55.0,37.0,31.0,28.0,43.0,23.0,31.0,37.0,40.0
28.0,68.0,87.0,55.0,43.0,45.0,47.0,41.0,28.0,34.0,54.0,30.0
5.0,18.0,13.0,20.0,6.0,14.0,12.0,7.0,2.0,6.0,14.0,13.0
1.0,7.0,28.0,20.0,11.0,12.0,12.0,12.0,12.0,21.0,29.0,22.0
69.0,79.0,87.0,59.0,49.0,40.0,37.0,19.0,22.0,24.0,15.0,5.0
232.0,189.0,112.0,144.0,162.0,165.0,136.0,122.0,141.0,223.0,309.0,191.0
546.0,574.0,176.0,499.0,669.0,672.0,729.0,653.0,643.0,893.0,925.0,479.0
110.0,232.0,94.0,63.0,82.0,93.0,86.0,82.0,123.0,144.0,183.0,128.0
175.0,191.0,102.0,33.0,20.0,12.0,7.0,9.0,13.0,31.0,27.0,50.0
14.0,28.0,22.0,22.0,14.0,21.0,33.0,28.0,36.0,59.0,40.0,51.0
145.0,201.0,128.0,186.0,317.0,338.0,292.0,252.0,331.0,405.0,285.0,99.0
45.0,100.0,65.0,54.0,58.0,41.0,31.0,32.0,37.0,32.0,28.0,39.0
38.0,39.0,54.0,18.0,20.0,9.0,12.0,5.0,6.0,6.0,5.0,11.0
16.0,24.0,25.0,23.0,18.0,30.0,18.0,33.0,55.0,69.0,77.0,64.0
54.0,96.0,69.0,73.0,108.0,121.0,101.0,72.0,82.0,127.0,222.0,186.0
36.0,88.0,58.0,42.0,59.0,72.0,70.0,74.0,75.0,85.0,140.0,105.0
52.0,111.0,135.0,91.0,67.0,58.0,64.0,64.0,57.0,106.0,92.0,61.0
11.0,245.0,112.0,111.0,120.0,109.0,181.0,181.0,189.0,279.0,279.0,193.0
14.0,265.0,165.0,200.0,225.0,226.0,277.0,257.0,288.0,295.0,254.0,235.0
10.0,61.0,34.0,33.0,34.0,36.0,18.0,34.0,38.0,50.0,57.0,66.0
4.0,47.0,38.0,29.0,27.0,22.0,42.0,52.0,57.0,76.0,96.0,72.0
23.0,230.0,153.0,122.0,117.0,135.0,115.0,99.0,129.0,189.0,236.0,157.0
13.0,228.0,156.0,122.0,112.0,122.0,162.0,173.0,164.0,295.0,339.0,315.0
21.0,74.0,48.0,45.0,57.0,55.0,57.0,56.0,65.0,78.0,96.0,81.0
14.0,92.0,38.0,65.0,67.0,59.0,59.0,67.0,69.0,87.0,73.0,76.0
20.0,249.0,158.0,211.0,163.0,155.0,184.0,123.0,142.0,111.0,82.0,99.0
1.0,43.0,24.0,29.0,33.0,30.0,14.0,20.0,29.0,39.0,31.0,24.0
3.0,93.0,38.0,61.0,86.0,64.0,84.0,73.0,75.0,93.0,99.0,63.0
9.0,52.0,38.0,37.0,27.0,66.0,60.0,72.0,50.0,67.0,63.0,42.0
1.0,34.0,30.0,16.0,10.0,11.0,7.0,9.0,11.0,9.0,7.0,7.0
3.0,55.0,33.0,22.0,41.0,37.0,36.0,30.0,37.0,47.0,49.0,32.0
4.0,86.0,64.0,36.0,50.0,33.0,32.0,33.0,48.0,32.0,28.0,19.0
30.0,244.0,214.0,122.0,220.0,239.0,222.0,293.0,362.0,349.0,257.0,263.0
5.0,34.0,46.0,52.0,38.0,25.0,28.0,23.0,22.0,16.0,18.0,20.0
10.0,109.0,99.0,78.0,57.0,69.0,79.0,87.0,87.0,73.0,51.0,31.0
13.0,85.0,104.0,120.0,92.0,91.0,108.0,167.0,279.0,307.0,187.0,85.0
16.0,88.0,126.0,156.0,149.0,120.0,114.0,110.0,204.0,183.0,90.0,54.0
7.0,49.0,79.0,105.0,78.0,104.0,85.0,90.0,83.0,78.0,40.0,30.0
33.0,308.0,234.0,317.0,302.0,299.0,319.0,439.0,589.0,490.0,509.0,366.0
9.0,24.0,43.0,50.0,58.0,48.0,58.0,51.0,67.0,31.0,21.0,25.0
4.0,51.0,70.0,86.0,108.0,113.0,97.0,129.0,150.0,183.0,137.0,100.0
4.0,97.0,94.0,85.0,83.0,56.0,32.0,52.0,66.0,50.0,38.0,39.0
5.0,41.0,54.0,86.0,73.0,45.0,56.0,64.0,73.0,40.0,29.0,40.0
4.0,48.0,77.0,135.0,96.0,60.0,56.0,45.0,47.0,31.0,29.0,20.0
21.0,259.0,201.0,104.0,140.0,192.0,138.0,137.0,160.0,112.0,102.0,180.0
12.0,101.0,117.0,117.0,90.0,118.0,106.0,115.0,149.0,230.0,195.0,201.0
7.0,61.0,90.0,106.0,93.0,83.0,97.0,112.0,146.0,184.0,119.0,112.0
5.0,31.0,40.0,41.0,34.0,41.0,50.0,45.0,67.0,32.0,37.0,39.0
2.0,33.0,38.0,61.0,72.0,48.0,40.0,38.0,45.0,39.0,21.0,13.0
14.0,189.0,155.0,184.0,149.0,158.0,182.0,205.0,245.0,241.0,211.0,198.0
4.0,27.0,50.0,66.0,52.0,48.0,45.0,47.0,85.0,124.0,95.0,90.0
7.0,82.0,84.0,91.0,91.0,79.0,81.0,104.0,122.0,68.0,38.0,32.0
3.0,22.0,38.0,54.0,60.0,55.0,52.0,81.0,88.0,91.0,50.0,50.0
5.0,65.0,52.0,40.0,33.0,33.0,23.0,32.0,48.0,30.0,10.0,19.0
23.0,308.0,207.0,103.0,237.0,346.0,319.0,333.0,354.0,340.0,243.0,203.0
24.0,83.0,109.0,77.0,102.0,97.0,73.0,57.0,120.0,284.0,196.0,142.0
7.0,27.0,38.0,37.0,33.0,28.0,34.0,34.0,55.0,48.0,66.0,86.0
11.0,79.0,85.0,77.0,74.0,88.0,79.0,92.0,138.0,168.0,126.0,64.0
2.0,15.0,25.0,25.0,40.0,34.0,37.0,39.0,47.0,41.0,48.0,37.0
3.0,47.0,56.0,57.0,57.0,48.0,55.0,36.0,34.0,24.0,11.0,14.0
2.0,25.0,29.0,43.0,28.0,52.0,59.0,40.0,60.0,34.0,29.0,16.0
12.0,110.0,146.0,119.0,109.0,92.0,113.0,93.0,132.0,131.0,96.0,119.0
7.0,82.0,63.0,60.0,47.0,61.0,47.0,33.0,43.0,38.0,30.0,34.0
9.0,79.0,104.0,117.0,67.0,46.0,51.0,31.0,30.0,15.0,15.0,6.0
3.0,45.0,59.0,99.0,93.0,91.0,75.0,81.0,102.0,72.0,47.0,34.0
1.0,15.0,23.0,32.0,36.0,40.0,38.0,36.0,41.0,16.0,21.0,15.0
9.0,21.0,42.0,54.0,65.0,45.0,49.0,42.0,55.0,41.0,19.0,18.0
2.0,14.0,21.0,33.0,31.0,22.0,42.0,40.0,41.0,55.0,58.0,47.0
6.0,58.0,69.0,105.0,79.0,68.0,59.0,38.0,37.0,33.0,24.0,10.0
4.0,22.0,23.0,38.0,33.0,37.0,32.0,43.0,49.0,49.0,54.0,39.0
2.0,38.0,39.0,48.0,43.0,31.0,40.0,46.0,52.0,59.0,45.0,24.0
9.0,91.0,140.0,151.0,130.0,145.0,144.0,160.0,236.0,277.0,191.0,120.0
6.0,56.0,58.0,40.0,38.0,39.0,49.0,45.0,41.0,46.0,29.0,25.0
9.0,78.0,93.0,100.0,86.0,84.0,66.0,82.0,95.0,40.0,48.0,34.0
1.0,20.0,31.0,25.0,34.0,30.0,40.0,37.0,39.0,57.0,52.0,32.0
2.0,40.0,51.0,23.0,28.0,23.0,22.0,21.0,31.0,23.0,29.0,15.0
4.0,48.0,48.0,60.0,61.0,55.0,81.0,77.0,121.0,114.0,55.0,48.0
28.0,38.0,41.0,51.0,45.0,40.0,50.0,54.0,54.0,47.0,39.0,32.0
70.0,121.0,118.0,112.0,105.0,118.0,100.0,130.0,127.0,59.0,55.0,43.0
49.0,101.0,92.0,94.0,79.0,82.0,91.0,115.0,99.0,61.0,51.0,46.0
18.0,182.0,153.0,118.0,92.0,100.0,126.0,245.0,285.0,172.0,123.0,123.0
1.0,20.0,41.0,40.0,31.0,25.0,42.0,48.0,49.0,46.0,57.0,60.0
3.0,82.0,87.0,58.0,54.0,64.0,72.0,120.0,142.0,69.0,68.0,97.0
2.0,39.0,50.0,51.0,45.0,48.0,41.0,59.0,52.0,33.0,41.0,60.0
15.0,210.0,198.0,225.0,219.0,267.0,331.0,424.0,306.0,145.0,87.0,38.0
5.0,64.0,72.0,57.0,88.0,79.0,94.0,126.0,171.0,106.0,110.0,94.0
6.0,108.0,88.0,87.0,79.0,67.0,84.0,115.0,112.0,56.0,61.0,61.0
57.0,394.0,234.0,346.0,360.0,300.0,307.0,492.0,328.0,325.0,262.0,149.0
9.0,156.0,114.0,73.0,121.0,114.0,140.0,236.0,213.0,155.0,140.0,100.0
2.0,27.0,40.0,25.0,36.0,20.0,36.0,59.0,34.0,37.0,43.0,58.0
10.0,61.0,85.0,79.0,68.0,69.0,72.0,78.0,55.0,30.0,23.0,12.0
9.0,66.0,94.0,83.0,56.0,65.0,43.0,59.0,59.0,22.0,31.0,32.0
13.0,137.0,149.0,156.0,90.0,177.0,255.0,429.0,266.0,313.0,246.0,155.0
5.0,75.0,106.0,106.0,103.0,109.0,109.0,141.0,131.0,106.0,104.0,114.0
5.0,46.0,50.0,64.0,43.0,51.0,49.0,51.0,48.0,19.0,24.0,34.0
7.0,68.0,61.0,63.0,60.0,31.0,45.0,64.0,55.0,39.0,45.0,45.0
4.0,117.0,117.0,87.0,96.0,103.0,124.0,169.0,163.0,131.0,175.0,241.0
6.0,141.0,156.0,130.0,147.0,173.0,219.0,290.0,310.0,244.0,259.0,234.0
10.0,64.0,77.0,75.0,68.0,49.0,51.0,55.0,42.0,30.0,36.0,18.0
2.0,27.0,40.0,33.0,34.0,33.0,43.0,54.0,51.0,42.0,55.0,56.0
2.0,57.0,63.0,72.0,46.0,50.0,59.0,77.0,76.0,46.0,69.0,60.0
5.0,129.0,109.0,82.0,60.0,69.0,84.0,68.0,50.0,43.0,49.0,54.0
1.0,46.0,45.0,25.0,41.0,37.0,47.0,45.0,48.0,48.0,50.0,37.0
4.0,99.0,117.0,110.0,100.0,90.0,114.0,164.0,103.0,57.0,54.0,57.0
4.0,91.0,120.0,97.0,103.0,113.0,129.0,163.0,174.0,86.0,115.0,86.0
3.0,49.0,52.0,30.0,51.0,40.0,45.0,28.0,25.0,48.0,30.0,23.0
5.0,75.0,83.0,72.0,59.0,57.0,70.0,110.0,113.0,87.0,110.0,68.0
3.0,66.0,69.0,58.0,57.0,64.0,61.0,77.0,63.0,20.0,20.0,16.0
10.0,123.0,133.0,90.0,95.0,128.0,277.0,299.0,169.0,124.0,131.0,59.0
2.0,54.0,39.0,45.0,50.0,43.0,43.0,34.0,27.0,15.0,31.0,47.0
10.0,104.0,105.0,72.0,74.0,42.0,33.0,24.0,23.0,24.0,14.0,37.0
3.0,56.0,31.0,50.0,49.0,41.0,42.0,32.0,36.0,20.0,32.0,57.0
5.0,99.0,91.0,61.0,65.0,45.0,32.0,36.0,21.0,16.0,13.0,82.0
3.0,7.0,9.0,4.0,0.0,3.0,2.0,0.0,0.0,2.0,6.0,14.0
9.0,178.0,140.0,120.0,86.0,84.0,83.0,48.0,24.0,15.0,12.0,10.0
6.0,96.0,99.0,108.0,70.0,100.0,189.0,185.0,124.0,144.0,140.0,55.0
9.0,31.0,20.0,40.0,43.0,27.0,38.0,30.0,25.0,28.0,21.0,99.0
6.0,86.0,64.0,66.0,60.0,78.0,111.0,96.0,37.0,54.0,39.0,30.0
9.0,129.0,129.0,123.0,97.0,119.0,166.0,193.0,144.0,148.0,122.0,52.0
1.0,39.0,61.0,47.0,74.0,38.0,39.0,31.0,32.0,27.0,27.0,79.0
3.0,24.0,24.0,52.0,55.0,37.0,37.0,41.0,37.0,24.0,22.0,69.0
9.0,45.0,65.0,138.0,92.0,68.0,96.0,114.0,97.0,105.0,83.0,138.0
5.0,140.0,120.0,106.0,83.0,84.0,180.0,194.0,162.0,176.0,222.0,118.0
4.0,13.0,13.0,25.0,28.0,15.0,21.0,16.0,15.0,18.0,27.0,86.0
4.0,104.0,87.0,68.0,60.0,51.0,78.0,42.0,24.0,28.0,30.0,14.0
3.0,52.0,55.0,43.0,38.0,54.0,68.0,59.0,59.0,38.0,18.0,16.0
6.0,123.0,72.0,60.0,60.0,58.0,40.0,51.0,54.0,21.0,25.0,104.0
11.0,145.0,124.0,108.0,112.0,110.0,261.0,352.0,186.0,203.0,196.0,87.0
11.0,59.0,65.0,42.0,40.0,10.0,1.0,5.0,2.0,7.0,58.0,87.0
5.0,47.0,30.0,63.0,40.0,39.0,30.0,40.0,31.0,18.0,19.0,67.0
3.0,74.0,79.0,59.0,55.0,59.0,34.0,45.0,29.0,28.0,40.0,126.0
4.0,73.0,64.0,64.0,54.0,47.0,48.0,48.0,28.0,34.0,37.0,21.0
7.0,66.0,65.0,69.0,60.0,50.0,118.0,137.0,102.0,132.0,124.0,81.0
2.0,60.0,63.0,57.0,77.0,43.0,51.0,48.0,37.0,30.0,19.0,31.0
3.0,19.0,22.0,15.0,1.0,7.0,10.0,9.0,11.0,2.0,16.0,14.0
1.0,38.0,13.0,46.0,48.0,14.0,31.0,23.0,16.0,15.0,19.0,70.0
4.0,42.0,37.0,24.0,18.0,32.0,39.0,18.0,20.0,27.0,34.0,33.0
2.0,39.0,37.0,25.0,45.0,32.0,70.0,87.0,77.0,119.0,177.0,136.0
2.0,75.0,67.0,58.0,66.0,38.0,42.0,40.0,41.0,47.0,39.0,93.0
4.0,87.0,66.0,57.0,30.0,28.0,43.0,39.0,30.0,22.0,23.0,12.0
1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0
2.0,29.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.0,16.0,9.0,6.0,4.0,2.0,6.0,4.0,4.0,1.0,7.0,10.0
1.0,69.0,64.0,79.0,74.0,49.0,50.0,42.0,24.0,22.0,20.0,49.0
45.0,58.0,67.0,75.0,43.0,49.0,33.0,33.0,43.0,27.0,57.0,50.0
58.0,47.0,42.0,49.0,60.0,58.0,61.0,67.0,41.0,19.0,19.0,12.0
41.0,25.0,42.0,65.0,33.0,41.0,38.0,42.0,33.0,28.0,61.0,27.0
139.0,118.0,93.0,115.0,120.0,220.0,212.0,88.0,66.0,21.0,5.0,3.0
49.0,81.0,57.0,65.0,33.0,38.0,27.0,39.0,29.0,22.0,69.0,36.0
65.0,55.0,55.0,58.0,23.0,47.0,50.0,37.0,24.0,27.0,69.0,55.0
24.0,11.0,19.0,18.0,18.0,28.0,27.0,23.0,11.0,15.0,5.0,2.0
106.0,133.0,122.0,102.0,201.0,301.0,310.0,195.0,166.0,132.0,58.0,43.0
9.0,47.0,49.0,34.0,23.0,25.0,30.0,29.0,24.0,37.0,114.0,55.0
6.0,60.0,51.0,63.0,43.0,33.0,55.0,45.0,33.0,33.0,109.0,69.0
4.0,37.0,30.0,21.0,24.0,27.0,27.0,22.0,25.0,22.0,61.0,36.0
29.0,69.0,41.0,40.0,58.0,39.0,51.0,39.0,16.0,18.0,20.0,25.0
23.0,156.0,118.0,90.0,76.0,86.0,90.0,78.0,82.0,64.0,190.0,117.0
12.0,174.0,153.0,169.0,110.0,139.0,191.0,124.0,64.0,40.0,144.0,59.0
4.0,46.0,36.0,46.0,22.0,18.0,33.0,39.0,30.0,27.0,162.0,104.0
28.0,237.0,145.0,211.0,149.0,113.0,126.0,148.0,142.0,104.0,383.0,112.0
7.0,36.0,38.0,33.0,20.0,15.0,37.0,22.0,16.0,12.0,65.0,52.0
24.0,189.0,118.0,76.0,82.0,119.0,128.0,131.0,94.0,76.0,270.0,123.0
11.0,56.0,81.0,87.0,77.0,94.0,97.0,58.0,45.0,23.0,79.0,23.0
6.0,121.0,123.0,92.0,79.0,76.0,105.0,85.0,65.0,56.0,43.0,34.0
3.0,56.0,41.0,43.0,38.0,37.0,36.0,31.0,24.0,16.0,85.0,60.0
9.0,57.0,69.0,61.0,38.0,29.0,31.0,27.0,22.0,21.0,6.0,6.0
7.0,32.0,48.0,27.0,28.0,32.0,37.0,27.0,14.0,11.0,45.0,23.0
2.0,64.0,73.0,61.0,52.0,41.0,49.0,27.0,19.0,22.0,16.0,10.0
16.0,240.0,163.0,163.0,228.0,252.0,277.0,264.0,246.0,239.0,221.0,221.0
2.0,47.0,50.0,39.0,27.0,41.0,41.0,25.0,15.0,16.0,49.0,28.0
5.0,46.0,48.0,39.0,37.0,31.0,47.0,30.0,9.0,10.0,33.0,15.0
4.0,36.0,59.0,43.0,27.0,25.0,32.0,22.0,32.0,30.0,73.0,21.0
4.0,15.0,15.0,13.0,7.0,12.0,15.0,9.0,9.0,10.0,40.0,36.0
5.0,64.0,67.0,54.0,42.0,52.0,61.0,46.0,34.0,37.0,187.0,104.0
4.0,117.0,86.0,92.0,79.0,85.0,69.0,86.0,78.0,86.0,249.0,212.0
10.0,180.0,141.0,127.0,96.0,132.0,175.0,169.0,120.0,128.0,132.0,108.0
1.0,45.0,38.0,40.0,21.0,20.0,23.0,36.0,20.0,24.0,19.0,14.0
1.0,19.0,9.0,20.0,15.0,14.0,24.0,18.0,24.0,15.0,55.0,23.0
72.0,52.0,49.0,40.0,28.0,28.0,29.0,21.0,12.0,56.0,48.0,37.0
49.0,59.0,57.0,49.0,52.0,45.0,19.0,36.0,21.0,10.0,2.0,3.0
15.0,129.0,162.0,110.0,128.0,114.0,78.0,82.0,63.0,212.0,85.0,24.0
22.0,111.0,91.0,85.0,75.0,63.0,57.0,45.0,19.0,85.0,54.0,31.0
4.0,56.0,28.0,28.0,38.0,42.0,14.0,25.0,12.0,86.0,76.0,51.0
7.0,31.0,29.0,19.0,22.0,6.0,14.0,9.0,19.0,27.0,14.0,6.0
20.0,173.0,160.0,124.0,124.0,164.0,133.0,86.0,58.0,275.0,83.0,21.0
24.0,176.0,166.0,137.0,156.0,211.0,151.0,109.0,120.0,283.0,110.0,49.0
20.0,193.0,160.0,112.0,219.0,261.0,184.0,114.0,123.0,410.0,149.0,55.0
1.0,21.0,16.0,10.0,18.0,20.0,28.0,23.0,22.0,55.0,38.0,50.0
1.0,6.0,56.0,33.0,47.0,65.0,31.0,28.0,28.0,41.0,33.0,20.0
12.0,64.0,58.0,39.0,42.0,40.0,24.0,14.0,18.0,75.0,67.0,60.0
9.0,46.0,66.0,36.0,37.0,21.0,21.0,22.0,22.0,94.0,66.0,36.0
11.0,86.0,111.0,49.0,79.0,68.0,66.0,47.0,43.0,144.0,60.0,34.0
5.0,137.0,109.0,90.0,111.0,129.0,121.0,63.0,43.0,123.0,48.0,20.0
7.0,84.0,79.0,66.0,79.0,96.0,66.0,56.0,123.0,37.0,3.0,1.0
13.0,123.0,111.0,113.0,114.0,177.0,115.0,113.0,93.0,226.0,105.0,50.0
6.0,73.0,61.0,49.0,41.0,23.0,21.0,13.0,14.0,82.0,87.0,54.0
45.0,327.0,142.0,198.0,272.0,271.0,244.0,214.0,158.0,162.0,87.0,61.0
6.0,68.0,47.0,65.0,59.0,49.0,45.0,40.0,42.0,123.0,102.0,83.0
6.0,24.0,33.0,30.0,38.0,25.0,21.0,16.0,10.0,37.0,21.0,15.0
4.0,77.0,55.0,65.0,52.0,55.0,47.0,23.0,36.0,70.0,50.0,41.0
3.0,54.0,49.0,31.0,31.0,39.0,32.0,25.0,9.0,74.0,64.0,40.0
9.0,112.0,118.0,105.0,133.0,169.0,123.0,85.0,46.0,114.0,64.0,40.0
9.0,64.0,85.0,50.0,56.0,48.0,36.0,28.0,23.0,41.0,25.0,14.0
9.0,51.0,66.0,70.0,68.0,65.0,34.0,18.0,60.0,7.0,4.0,1.0
1.0,13.0,16.0,10.0,18.0,12.0,21.0,20.0,39.0,25.0,39.0,15.0
11.0,63.0,39.0,40.0,51.0,45.0,29.0,34.0,24.0,65.0,31.0,27.0
5.0,69.0,82.0,48.0,63.0,39.0,45.0,37.0,31.0,94.0,49.0,29.0
1.0,31.0,22.0,18.0,18.0,18.0,18.0,9.0,12.0,47.0,37.0,16.0
3.0,20.0,19.0,18.0,16.0,15.0,13.0,14.0,30.0,12.0,5.0,10.0
13.0,131.0,110.0,67.0,63.0,45.0,16.0,14.0,6.0,14.0,4.0,2.0
2.0,41.0,40.0,24.0,28.0,40.0,34.0,24.0,22.0,90.0,64.0,41.0
32.0,20.0,24.0,19.0,58.0,56.0,40.0,38.0,73.0,59.0,48.0,33.0
129.0,155.0,114.0,67.0,174.0,165.0,144.0,119.0,100.0,126.0,185.0,175.0
4.0,2.0,4.0,2.0,2.0,5.0,2.0,9.0,7.0,1.0,0.0,1.0
